split,stem,audio_path,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
test,dia33_utt10,data/audio/test/dia33_utt10.flac,"Yeah, no kidding, this just proves no good can come from  having sex with Ross!",Phoebe,anger,negative,33,10,9,2,"00:08:08,154","00:08:15,494"
test,dia34_utt0,data/audio/test/dia34_utt0.flac,"Well, you’re not.",Monica,neutral,neutral,34,0,6,15,"00:17:46,732","00:17:48,107"
test,dia34_utt1,data/audio/test/dia34_utt1.flac,"Oh, it’s so easy for you I mean, you’re not married, you get to have sex with who ever you want!",Rachel,disgust,negative,34,1,6,15,"00:17:48,317","00:17:51,819"
test,dia34_utt2,data/audio/test/dia34_utt2.flac,"Yeah I can!  And don’t think I don’t, because I do! I mean all the time, you betcha!",Monica,joy,positive,34,2,6,15,"00:17:52,071","00:17:58,868"
test,dia34_utt3,data/audio/test/dia34_utt3.flac,"Monica. You’ve, you’ve done it right?",Rachel,surprise,positive,34,3,6,15,"00:18:01,205","00:18:06,542"
test,dia34_utt4,data/audio/test/dia34_utt4.flac,"Of course I have! What do you think, I’m some 30 year old virgin?",Monica,anger,negative,34,4,6,15,"00:18:08,504","00:18:13,446"
test,dia34_utt5,data/audio/test/dia34_utt5.flac,Oh my God! You’re a 30 year old virgin!,Rachel,surprise,negative,34,5,6,15,"00:18:13,634","00:18:17,053"
test,dia34_utt6,data/audio/test/dia34_utt6.flac,"Say it louder, I don’t think the guy all the way in the back heard you!",Monica,disgust,negative,34,6,6,15,"00:18:19,181","00:18:21,516"
test,dia34_utt7,data/audio/test/dia34_utt7.flac,"It’s not like, I haven’t any opportunities.",Monica,anger,negative,34,7,6,15,"00:18:25,979","00:18:28,689"
test,dia34_utt8,data/audio/test/dia34_utt8.flac,"I mean, y’know, I’m just waiting for the perfect guy.",Monica,neutral,neutral,34,8,6,15,"00:18:28,899","00:18:30,983"
test,dia34_utt9,data/audio/test/dia34_utt9.flac,"I’m seeing this guy Roger, all right?",Monica,neutral,neutral,34,9,6,15,"00:18:31,401","00:18:33,861"
test,dia34_utt10,data/audio/test/dia34_utt10.flac,"He’s not perfect, but umm, I think maybe I should just get it over with.",Monica,neutral,neutral,34,10,6,15,"00:18:32,500","00:18:36,656"
test,dia34_utt11,data/audio/test/dia34_utt11.flac,"Y’know, give him my flower.",Monica,neutral,neutral,34,11,6,15,"00:18:36,907","00:18:38,908"
test,dia34_utt12,data/audio/test/dia34_utt12.flac,"Oh my God!! Do it!! Honey, you’ve waited",Rachel,surprise,negative,34,12,6,15,"00:18:40,661","00:18:46,374"
test,dia34_utt13,data/audio/test/dia34_utt13.flac,Y’know what? You are right?!,Monica,surprise,positive,34,13,6,15,"00:18:46,583","00:18:51,212"
test,dia34_utt14,data/audio/test/dia34_utt14.flac,I mean sex does not have to be a big deal!,Rachel,anger,negative,34,14,6,15,"00:18:46,583","00:18:51,212"
test,dia34_utt15,data/audio/test/dia34_utt15.flac,There shouldn’t be all this rules and restrictions!,Rachel,anger,negative,34,15,6,15,"00:18:52,421","00:18:54,340"
test,dia34_utt16,data/audio/test/dia34_utt16.flac,"Y’know, people should be able to sleep with who ever they want, whenever",Rachel,neutral,neutral,34,16,6,15,"00:18:54,550","00:18:57,677"
test,dia34_utt17,data/audio/test/dia34_utt17.flac,Rachel! I’m never gonna think it’s okay for you to cheat on your husband!,Monica,anger,negative,34,17,6,15,"00:18:57,928","00:19:01,556"
test,dia34_utt18,data/audio/test/dia34_utt18.flac,Oh what do you know? Virgin!,Rachel,anger,negative,34,18,6,15,"00:19:01,723","00:19:03,516"
test,dia35_utt0,data/audio/test/dia35_utt0.flac,"Push, push!",All,neutral,neutral,35,0,1,23,"0:17:05,983","0:17:07,944"
test,dia35_utt1,data/audio/test/dia35_utt1.flac,We're here!,Ross,joy,positive,35,1,1,23,"0:17:07,944","0:17:08,084"
test,dia35_utt2,data/audio/test/dia35_utt2.flac,Where have you been?,Carol,neutral,neutral,35,2,1,23,"00:17:10,029","00:17:12,822"
test,dia35_utt3,data/audio/test/dia35_utt3.flac,"Long story, honey.",Ross,neutral,neutral,35,3,1,23,"00:17:12,990","00:17:14,115"
test,dia35_utt4,data/audio/test/dia35_utt4.flac,"All right, Carol, I need you to keep pushing. I need— Excuse me, could I have this?",Dr. Franzblau,neutral,neutral,35,4,1,23,"00:17:14,283","00:17:18,411"
test,dia36_utt0,data/audio/test/dia36_utt0.flac,C'mon up.,Rachel,neutral,neutral,36,0,1,24,"00:17:56,909","00:17:57,992"
test,dia36_utt1,data/audio/test/dia36_utt1.flac,Behind my brother's back?  ... is exactly the kind of crazy thing you won't be hearing from me.,Monica,anger,negative,36,1,1,24,"00:17:58,202","00:18:05,249"
test,dia37_utt0,data/audio/test/dia37_utt0.flac,"So, I hear, you hate me!",Janice,anger,negative,37,0,3,1,"00:13:51,664","00:13:54,707"
test,dia37_utt1,data/audio/test/dia37_utt1.flac,"I, ah, I never said hate, I was very careful about that.",Joey,neutral,neutral,37,1,3,1,"00:13:55,918","00:14:00,421"
test,dia37_utt2,data/audio/test/dia37_utt2.flac,A little birdie told me something about you wanting to rip your arm off and throw it at me.,Janice,anger,negative,37,2,3,1,"00:14:00,589","00:14:05,844"
test,dia37_utt3,data/audio/test/dia37_utt3.flac,And you got a 'hate' from that?! Your taking a big leap there...,Joey,fear,negative,37,3,3,1,"00:14:07,304","00:14:11,558"
test,dia37_utt4,data/audio/test/dia37_utt4.flac,"All right, fine, fine, fine, fine, fine, we've got to do something about our little situation here Joey.",Janice,anger,negative,37,4,3,1,"00:14:11,725","00:14:17,605"
test,dia37_utt5,data/audio/test/dia37_utt5.flac,"So, this is my idea: you and me spending some quality time together.",Janice,neutral,neutral,37,5,3,1,"00:14:17,773","00:14:23,486"
test,dia37_utt6,data/audio/test/dia37_utt6.flac,But what does that gonna do...,Joey,anger,negative,37,6,3,1,"00:14:24,697","00:14:26,060"
test,dia37_utt7,data/audio/test/dia37_utt7.flac,For Chandler!,Janice,anger,negative,37,7,3,1,"00:14:26,198","00:14:27,615"
test,dia38_utt0,data/audio/test/dia38_utt0.flac,"Guess what, I got an audition!",Student,joy,positive,38,0,3,7,"00:13:21,133","00:13:23,176"
test,dia38_utt1,data/audio/test/dia38_utt1.flac,"Awww, one of my students got an audition. I’m so proud.",Joey,joy,positive,38,1,3,7,"00:13:23,344","00:13:26,805"
test,dia38_utt2,data/audio/test/dia38_utt2.flac,I was wondering if you would consider coaching me for it?,Student,neutral,neutral,38,2,3,7,"00:13:28,349","00:13:30,892"
test,dia38_utt3,data/audio/test/dia38_utt3.flac,You bet! What’s the part?,Joey,joy,positive,38,3,3,7,"00:13:31,060","00:13:33,000"
test,dia38_utt4,data/audio/test/dia38_utt4.flac,"Oh it’s great, it’s a role on",Student,joy,positive,38,4,3,7,"00:13:31,060","00:18:36,000"
test,dia39_utt0,data/audio/test/dia39_utt0.flac,"Hi!  Hi!  Hi. Has umm, anyone seen Chandler?",Ross,neutral,neutral,39,0,7,24,"00:10:53,444","00:11:04,037"
test,dia39_utt1,data/audio/test/dia39_utt1.flac,I thought he was with you.,Mr. Geller,neutral,neutral,39,1,7,24,"00:11:04,246","00:11:06,248"
test,dia39_utt2,data/audio/test/dia39_utt2.flac,"He-he was with me umm, we’re playing a little game, y’know? Hide and seek.",Ross,neutral,neutral,39,2,7,24,"00:11:06,248","00:11:10,210"
test,dia39_utt3,data/audio/test/dia39_utt3.flac,"You can’t ask us son, that’s cheating.",Mr. Geller,neutral,neutral,39,3,7,24,"00:11:10,419","00:11:13,296"
test,dia39_utt4,data/audio/test/dia39_utt4.flac,"You’re right, thanks for keeping me honest dad.",Ross,neutral,neutral,39,4,7,24,"00:11:18,135","00:11:21,805"
test,dia39_utt5,data/audio/test/dia39_utt5.flac,"Well, he better not come by here. He can’t see the bride in the wedding dress.",Mrs. Geller,neutral,neutral,39,5,7,24,"00:11:22,014","00:11:25,809"
test,dia39_utt6,data/audio/test/dia39_utt6.flac,"As I recall when we got married, I saw the groom in the wedding dress.",Mrs. Bing,joy,positive,39,6,7,24,"00:11:26,018","00:11:30,313"
test,dia39_utt7,data/audio/test/dia39_utt7.flac,"But that was after the wedding, it’s not bad luck then.",Mr. Bing,neutral,neutral,39,7,7,24,"00:11:31,273","00:11:34,651"
test,dia39_utt8,data/audio/test/dia39_utt8.flac,"Honey, it isn’t good luck.",Mrs. Bing,neutral,neutral,39,8,7,24,"00:11:34,860","00:11:37,028"
test,dia39_utt9,data/audio/test/dia39_utt9.flac,Oh my God! Monica!,Ross,surprise,positive,39,9,7,24,"00:11:41,367","00:11:44,494"
test,dia39_utt10,data/audio/test/dia39_utt10.flac,"I know! Hey, how’s Chandler doin’?",Monica,neutral,neutral,39,10,7,24,"00:11:44,704","00:11:50,917"
test,dia39_utt11,data/audio/test/dia39_utt11.flac,Great. He’s doing great. Don’t you worry about Chandler.,Ross,neutral,neutral,39,11,7,24,"00:11:49,917","00:11:54,921"
test,dia40_utt0,data/audio/test/dia40_utt0.flac,Yeah baby!,Monica,joy,positive,40,0,7,16,"00:19:50,000","00:19:51,480"
test,dia40_utt1,data/audio/test/dia40_utt1.flac,"I’m really glad you guys are okay but, I just keep thinking what would happen if-if you two  actually had hooked up.",Phoebe,neutral,neutral,40,1,7,16,"00:19:53,650","00:20:00,907"
test,dia41_utt0,data/audio/test/dia41_utt0.flac,"So, we did okay at the strip club, right?",Monica,neutral,neutral,41,0,4,14,"00:17:28,839","00:17:32,300"
test,dia41_utt1,data/audio/test/dia41_utt1.flac,"Oh yeah, that was great. Thanks to you, the hottest cocktail waitress there is quitting to teach the third grade!",Chandler,anger,negative,41,1,4,14,"00:17:32,468","00:17:37,221"
test,dia41_utt2,data/audio/test/dia41_utt2.flac,I can’t believe it! He still hasn’t called.,Rachel,anger,negative,41,2,4,14,"00:17:38,098","00:17:40,099"
test,dia41_utt3,data/audio/test/dia41_utt3.flac,"Who, Josh?",Phoebe,surprise,negative,41,3,4,14,"0:17:40,267","0:17:41,359"
test,dia41_utt4,data/audio/test/dia41_utt4.flac,It’s Joshua.,Rachel,anger,negative,41,4,4,14,"0:17:41,359","0:17:42,529"
test,dia41_utt5,data/audio/test/dia41_utt5.flac,"What, he doesn’t like Josh?",Monica,surprise,negative,41,5,4,14,"0:17:42,644","0:17:43,937"
test,dia41_utt6,data/audio/test/dia41_utt6.flac,"No, I don’t.",Rachel,disgust,negative,41,6,4,14,"0:17:43,937","0:17:45,216"
test,dia41_utt7,data/audio/test/dia41_utt7.flac,"All right, well I’m gonna put my sweats back on.",Chandler,neutral,neutral,41,7,4,14,"00:17:46,523","00:17:48,816"
test,dia41_utt8,data/audio/test/dia41_utt8.flac,Oh no!,Phoebe,surprise,negative,41,8,4,14,"00:17:48,984","00:17:50,985"
test,dia41_utt9,data/audio/test/dia41_utt9.flac,Wait!,Phoebe,surprise,negative,41,9,4,14,"0:17:48,984","0:17:50,046"
test,dia41_utt10,data/audio/test/dia41_utt10.flac,"Okay, y’know what, you were right, you were right.",Phoebe,sadness,negative,41,10,4,14,"0:17:50,046","0:17:51,033"
test,dia41_utt11,data/audio/test/dia41_utt11.flac,"We really weren’t great at being guys, but you know why?",Phoebe,sadness,negative,41,11,4,14,"00:17:51,153","00:17:54,072"
test,dia41_utt12,data/audio/test/dia41_utt12.flac,Because we’re girls.,Phoebe,neutral,neutral,41,12,4,14,"00:17:54,239","00:17:56,616"
test,dia42_utt0,data/audio/test/dia42_utt0.flac,"Thank you, thanks.",Ross,joy,positive,42,0,4,7,"00:21:19,569","00:21:21,779"
test,dia42_utt1,data/audio/test/dia42_utt1.flac,"Yeah, I lost it.",Ross,sadness,negative,42,1,4,7,"00:21:25,325","00:21:26,826"
test,dia42_utt2,data/audio/test/dia42_utt2.flac,"Y’know, I’m not gonna play anymore,  would you, can you finish my set?",Ross,neutral,neutral,42,2,4,7,"00:21:29,037","00:21:33,708"
test,dia42_utt3,data/audio/test/dia42_utt3.flac,"After that? Yeah! No, I mean if I can help.",Phoebe,surprise,positive,42,3,4,7,"00:21:34,584","00:21:40,548"
test,dia42_utt4,data/audio/test/dia42_utt4.flac,"Yeah, like I could",Ross,neutral,neutral,42,4,4,7,"00:21:46,179","00:21:48,556"
test,dia42_utt5,data/audio/test/dia42_utt5.flac,What?,Rachel,surprise,positive,42,5,4,7,"0:21:50,559","0:21:51,071"
test,dia42_utt6,data/audio/test/dia42_utt6.flac,I played bad on purpose guys.,Ross,joy,positive,42,6,4,7,"0:21:51,071","0:21:54,251"
test,dia42_utt7,data/audio/test/dia42_utt7.flac,"Okay, so you were trying to play bad this whole time.",Monica,surprise,positive,42,7,4,7,"00:21:56,606","00:21:58,858"
test,dia42_utt8,data/audio/test/dia42_utt8.flac,"Yeah—no, just that last song.",Ross,neutral,neutral,42,8,4,7,"00:21:59,067","00:22:00,526"
test,dia43_utt0,data/audio/test/dia43_utt0.flac,"Oh, I was thinking about having people over for the game.",Monica,neutral,neutral,43,0,4,13,"00:05:44,093","00:05:46,136"
test,dia43_utt1,data/audio/test/dia43_utt1.flac,"Oh yeah, who’s playing?",Joey,neutral,neutral,43,1,4,13,"00:05:46,304","00:05:48,305"
test,dia43_utt2,data/audio/test/dia43_utt2.flac,The players.,Monica,neutral,neutral,43,2,4,13,"00:05:50,558","00:05:52,017"
test,dia43_utt3,data/audio/test/dia43_utt3.flac,Somebody seems to be missing being the hostess.,Ross,neutral,neutral,43,3,4,13,"00:05:53,436","00:05:56,938"
test,dia43_utt4,data/audio/test/dia43_utt4.flac,"Please, it’s a relief is what it is, is what it is.",Monica,neutral,neutral,43,4,4,13,"00:05:57,273","00:06:02,444"
test,dia43_utt5,data/audio/test/dia43_utt5.flac,"All right Pheebs, stick out your plate!",Joey,neutral,neutral,43,5,4,13,"00:06:02,945","00:06:04,863"
test,dia43_utt6,data/audio/test/dia43_utt6.flac,Oh.,Phoebe,neutral,neutral,43,6,4,13,"00:06:05,031","00:06:06,114"
test,dia44_utt0,data/audio/test/dia44_utt0.flac,Whose is it?,Chandler,neutral,neutral,44,0,7,20,"0:21:38,380","0:21:39,173"
test,dia44_utt1,data/audio/test/dia44_utt1.flac,I don’t want to say.,Rachel,neutral,neutral,44,1,7,20,"0:21:39,173","0:21:41,646"
test,dia44_utt2,data/audio/test/dia44_utt2.flac,"Oh, come on! I don’t care! Come on! Whose is it?",Chandler,joy,positive,44,2,7,20,"00:21:41,758","00:21:45,052"
test,dia44_utt3,data/audio/test/dia44_utt3.flac,Diane Keaton.,Rachel,neutral,neutral,44,3,7,20,"00:21:45,721","00:21:46,971"
test,dia45_utt0,data/audio/test/dia45_utt0.flac,Phoebe! Come on! Let’s go!  Come on!  Why aren’t you dressed yet?!,Monica,anger,negative,45,0,7,1,"00:10:07,732","00:10:15,864"
test,dia45_utt1,data/audio/test/dia45_utt1.flac,"I’m sorry, but I just wrote the best dance song for your wedding. Check this out.",Phoebe,neutral,neutral,45,1,7,1,"00:10:16,115","00:10:20,160"
test,dia45_utt2,data/audio/test/dia45_utt2.flac,"No, Phoebe, I’ll tell you what, if you get ready now I’ll let you play it at the wedding.",Monica,neutral,neutral,45,2,7,1,"00:10:20,494","00:10:22,704"
test,dia45_utt3,data/audio/test/dia45_utt3.flac,Really?!,Phoebe,surprise,positive,45,3,7,1,"00:10:22,913","00:10:23,997"
test,dia45_utt4,data/audio/test/dia45_utt4.flac,Oh that’s so exciting!,Phoebe,joy,positive,45,4,7,1,"00:10:24,206","00:10:26,708"
test,dia45_utt5,data/audio/test/dia45_utt5.flac,Thanks Mon!,Phoebe,joy,positive,45,5,7,1,"00:10:24,206","00:10:26,708"
test,dia45_utt6,data/audio/test/dia45_utt6.flac,"Oh but Mon, if you touch my guitar again I’ll have to pound on you for a little bit.",Phoebe,anger,negative,45,6,7,1,"00:10:26,959","00:10:31,546"
test,dia45_utt7,data/audio/test/dia45_utt7.flac,"Fair enough, now go get ready!",Monica,neutral,neutral,45,7,7,1,"00:10:32,048","00:10:34,000"
test,dia45_utt8,data/audio/test/dia45_utt8.flac,"I’ll get everybody else , finally we can start celebrating my— I’m sorry, uh apparently I’ve opened the door to the past.",Monica,neutral,neutral,45,8,7,1,"00:10:33,716","00:10:44,851"
test,dia46_utt0,data/audio/test/dia46_utt0.flac,"My best shoes, so good to me.",Leslie,joy,positive,46,0,3,14,"0:12:23,075","0:12:25,667"
test,dia46_utt1,data/audio/test/dia46_utt1.flac,I wear them everyday.,Leslie,joy,positive,46,1,3,14,"0:12:25,667","0:12:27,919"
test,dia46_utt2,data/audio/test/dia46_utt2.flac,"Down at the heel, holes in the toes.",Leslie,joy,positive,46,2,3,14,"0:12:28,038","0:12:30,890"
test,dia46_utt3,data/audio/test/dia46_utt3.flac,Don’t care what people say.,Leslie,joy,positive,46,3,3,14,"0:12:30,890","0:12:33,052"
test,dia46_utt4,data/audio/test/dia46_utt4.flac,"My feet’s best friends, pals to the end.",Leslie,joy,positive,46,4,3,14,"00:12:33,169","00:12:36,004"
test,dia46_utt5,data/audio/test/dia46_utt5.flac,With them I’m one hot chicky.,Leslie,joy,positive,46,5,3,14,"00:12:36,213","00:12:38,840"
test,dia46_utt6,data/audio/test/dia46_utt6.flac,"Though late one night, not much light, I....",Leslie,neutral,neutral,46,6,3,14,"00:12:39,091","00:12:42,552"
test,dia46_utt7,data/audio/test/dia46_utt7.flac,I stepped in something icky.,Phoebe,joy,positive,46,7,3,14,"00:12:42,720","00:12:46,306"
test,dia46_utt8,data/audio/test/dia46_utt8.flac,"Sticky shoes, sticky shoes, always make me smile. Sticky shoes, sticky shoes, next time I’ll.... avoid the..... pillleeeee.",Phoebe and Leslie,joy,positive,46,8,3,14,"00:12:49,101","00:13:05,700"
test,dia47_utt0,data/audio/test/dia47_utt0.flac,"God, it’s gonna so weird like when I come home and you’re not here.",Joey,sadness,negative,47,0,6,2,"00:13:39,985","00:13:43,488"
test,dia47_utt1,data/audio/test/dia47_utt1.flac,No more Joey and Chan’s.,Joey,sadness,negative,47,1,6,2,"00:13:43,781","00:13:45,532"
test,dia47_utt2,data/audio/test/dia47_utt2.flac,No more J and C’s.,Joey,sadness,negative,47,2,6,2,"00:13:45,783","00:13:47,951"
test,dia47_utt3,data/audio/test/dia47_utt3.flac,"""You wanna go over to Joey and Chandler’s?""",Joey,neutral,neutral,47,3,6,2,"0:13:48,327","0:13:49,662"
test,dia47_utt4,data/audio/test/dia47_utt4.flac,"""Can’t, its not there.""",Joey,neutral,neutral,47,4,6,2,"0:13:49,662","0:13:51,648"
test,dia47_utt5,data/audio/test/dia47_utt5.flac,"Look, I’m just gonna be across the hall, we can still do all the same stuff.",Chandler,neutral,neutral,47,5,6,2,"00:13:52,581","00:13:55,959"
test,dia47_utt6,data/audio/test/dia47_utt6.flac,Yeah but we won’t be able to like get up in the middle of the night and have those long talks about our feelings and the future.,Joey,sadness,negative,47,6,6,2,"00:13:56,210","00:14:01,214"
test,dia47_utt7,data/audio/test/dia47_utt7.flac,Not once did we do that.,Chandler,neutral,neutral,47,7,6,2,"00:14:02,299","00:14:03,842"
test,dia47_utt8,data/audio/test/dia47_utt8.flac,Hi.,Monica,neutral,neutral,47,8,6,2,"0:14:06,053","0:14:06,554"
test,dia47_utt9,data/audio/test/dia47_utt9.flac,Hey!,Chandler,neutral,neutral,47,9,6,2,"0:14:06,554","0:14:06,930"
test,dia47_utt10,data/audio/test/dia47_utt10.flac,Hi.,Joey,neutral,neutral,47,10,6,2,"0:14:06,930","0:14:07,636"
test,dia47_utt11,data/audio/test/dia47_utt11.flac,"So I, I told Rachel it was just gonna be the two of us.",Monica,neutral,neutral,47,11,6,2,"00:14:08,305","00:14:11,432"
test,dia47_utt12,data/audio/test/dia47_utt12.flac,"Oh yeah? Well, how’d she take it?",Chandler,neutral,neutral,47,12,6,2,"00:14:11,684","00:14:13,977"
test,dia47_utt13,data/audio/test/dia47_utt13.flac,"Really well. Yeah. Surprisingly well. Yeah, she didn’t cry. She wasn’t angry or sad.",Monica,neutral,neutral,47,13,6,2,"00:14:14,520","00:14:21,568"
test,dia48_utt0,data/audio/test/dia48_utt0.flac,"Okay, if you need the vacuum, it’s in my closet on the left-hand side. Ah, the garbage bags are next to the refrigerator",Monica,neutral,neutral,48,0,4,23,"00:01:58,034","00:02:03,705"
test,dia48_utt1,data/audio/test/dia48_utt1.flac,"Okay, okay, but Rachel’s gonna be here too, can’t I just ask her this stuff?",Phoebe,neutral,neutral,48,1,4,23,"00:02:03,873","00:02:06,500"
test,dia48_utt2,data/audio/test/dia48_utt2.flac,"Yeah, okay, give that a try!",Monica,neutral,neutral,48,2,4,23,"00:02:06,668","00:02:08,961"
test,dia48_utt3,data/audio/test/dia48_utt3.flac,All right! Let’s do it!,Chandler,joy,positive,48,3,4,23,"0:02:10,630","0:02:11,592"
test,dia48_utt4,data/audio/test/dia48_utt4.flac,Woo-hoo!!,Joey,joy,positive,48,4,4,23,"0:02:11,592","0:02:11,932"
test,dia48_utt5,data/audio/test/dia48_utt5.flac,"Yeah, cheerie-o!",Ross,joy,positive,48,5,4,23,"0:02:12,048","0:02:14,134"
test,dia48_utt6,data/audio/test/dia48_utt6.flac,London baby!,Joey,joy,positive,48,6,4,23,"0:02:14,134","0:02:14,272"
test,dia49_utt0,data/audio/test/dia49_utt0.flac,Hi!,Monica,joy,positive,49,0,5,5,"0:00:12,804","0:00:13,726"
test,dia49_utt1,data/audio/test/dia49_utt1.flac,Hi!,Chandler,joy,positive,49,1,5,5,"0:00:13,726","0:00:15,194"
test,dia49_utt2,data/audio/test/dia49_utt2.flac,Monica? What time is it?,Joey,neutral,neutral,49,2,5,5,"00:00:21,771","00:00:25,983"
test,dia49_utt3,data/audio/test/dia49_utt3.flac,"Uhh, 9.",Chandler,neutral,neutral,49,3,5,5,"00:00:26,151","00:00:28,235"
test,dia49_utt4,data/audio/test/dia49_utt4.flac,But it's dark out.,Joey,neutral,neutral,49,4,5,5,"00:00:30,030","00:00:31,405"
test,dia49_utt5,data/audio/test/dia49_utt5.flac,"Well that's because you always sleep to noon, silly! This is what 9 looks like.",Monica,neutral,neutral,49,5,5,5,"00:00:36,161","00:00:38,746"
test,dia49_utt6,data/audio/test/dia49_utt6.flac,I guess I'll get washed up then. Watch that sunrise.,Joey,neutral,neutral,49,6,5,5,"00:00:39,831","00:00:44,877"
test,dia49_utt7,data/audio/test/dia49_utt7.flac,I'm,Monica,neutral,neutral,49,7,5,5,"00:00:47,380","00:00:50,174"
test,dia49_utt8,data/audio/test/dia49_utt8.flac,"I know, me too.",Chandler,neutral,neutral,49,8,5,5,"0:00:50,341","0:00:51,134"
test,dia49_utt9,data/audio/test/dia49_utt9.flac,Hey!,Chandler,joy,positive,49,9,5,5,"0:00:51,134","0:00:51,686"
test,dia49_utt10,data/audio/test/dia49_utt10.flac,Y'know what if we went away for a whole weekend?,Chandler,neutral,neutral,49,10,5,5,"0:00:51,686","0:00:54,719"
test,dia49_utt11,data/audio/test/dia49_utt11.flac,Y'know we'd have no interruptions and we could be naked the entire time.,Chandler,joy,positive,49,11,5,5,"00:00:53,000","00:00:56,930"
test,dia49_utt12,data/audio/test/dia49_utt12.flac,All weekend? That's a whole lotta naked.,Monica,surprise,positive,49,12,5,5,"00:00:57,515","00:01:00,434"
test,dia49_utt13,data/audio/test/dia49_utt13.flac,"Yeah, I can say that I have a conference and you can say you have a chef thing.",Chandler,neutral,neutral,49,13,5,5,"00:01:01,102","00:01:05,064"
test,dia49_utt14,data/audio/test/dia49_utt14.flac,"Ohh, I've always wanted to go to this culinary fair that they have in Jersey!",Monica,joy,positive,49,14,5,5,"00:01:05,231","00:01:08,275"
test,dia49_utt15,data/audio/test/dia49_utt15.flac,"Okay, y'know your not though. Let's go.",Chandler,neutral,neutral,49,15,5,5,"00:01:08,443","00:01:12,946"
test,dia49_utt16,data/audio/test/dia49_utt16.flac,Wait! What about Joey?,Monica,neutral,neutral,49,16,5,5,"00:01:13,114","00:01:15,657"
test,dia50_utt0,data/audio/test/dia50_utt0.flac,"Oh umm, there’s also a book here by a woman named Wendy Bagina.  What is that?",Ross,neutral,neutral,50,0,7,7,"00:02:39,659","00:02:48,333"
test,dia50_utt1,data/audio/test/dia50_utt1.flac,Sounds like two people are really enjoying the Dewey decimal system.,Chandler,neutral,neutral,50,1,7,7,"00:02:49,335","00:02:53,422"
test,dia50_utt2,data/audio/test/dia50_utt2.flac,I’m so sorry!,Female Student,fear,negative,50,2,7,7,"00:02:57,886","00:03:00,220"
test,dia50_utt3,data/audio/test/dia50_utt3.flac,You didn’t bring,Chandler,neutral,neutral,50,3,7,7,"00:03:03,641","00:03:06,268"
test,dia51_utt0,data/audio/test/dia51_utt0.flac,Hey!,Joey,joy,positive,51,0,8,5,"0:06:31,057","0:06:32,267"
test,dia51_utt1,data/audio/test/dia51_utt1.flac,Hi!,Rachel,joy,positive,51,1,8,5,"0:06:32,267","0:06:32,496"
test,dia51_utt2,data/audio/test/dia51_utt2.flac,"Oh you know uh Kash, really liked you the other day. He said he thought you were charming.",Joey,neutral,neutral,51,2,8,5,"00:06:32,600","00:06:37,437"
test,dia52_utt0,data/audio/test/dia52_utt0.flac,Okay I-I just have to stop by my place first.,Ross,neutral,neutral,52,0,8,7,"00:10:24,665","00:10:26,333"
test,dia52_utt1,data/audio/test/dia52_utt1.flac,"To tape the game? You do this every time Ross, you’re",Joey,disgust,negative,52,1,8,7,"00:10:26,500","00:10:31,004"
test,dia52_utt2,data/audio/test/dia52_utt2.flac,"No-no, I-I have to see if this apartment became available.",Ross,neutral,neutral,52,2,8,7,"00:10:31,881","00:10:35,050"
test,dia52_utt3,data/audio/test/dia52_utt3.flac,"Oh, you’re switching apartments?",Joey,surprise,negative,52,3,8,7,"0:10:35,217","0:10:36,469"
test,dia52_utt4,data/audio/test/dia52_utt4.flac,"It’s not for me, it’s for Rachel.",Ross,neutral,neutral,52,4,8,7,"0:10:36,469","0:10:38,417"
test,dia52_utt5,data/audio/test/dia52_utt5.flac,But Rachel has an apartment.,Joey,neutral,neutral,52,5,8,7,"0:10:38,512","0:10:39,722"
test,dia52_utt6,data/audio/test/dia52_utt6.flac,"Yeah, but when the baby comes she’s gonna want to move.",Ross,neutral,neutral,52,6,8,7,"0:10:39,722","0:10:42,052"
test,dia52_utt7,data/audio/test/dia52_utt7.flac,She is?,Joey,surprise,negative,52,7,8,7,"00:10:42,141","00:10:44,142"
test,dia52_utt8,data/audio/test/dia52_utt8.flac,"Yeah, you didn’t expect her to live there with a baby did you?",Ross,surprise,negative,52,8,8,7,"00:10:44,310","00:10:47,354"
test,dia52_utt9,data/audio/test/dia52_utt9.flac,I guess I didn’t really think about it.,Joey,neutral,neutral,52,9,8,7,"00:10:47,521","00:10:49,898"
test,dia52_utt10,data/audio/test/dia52_utt10.flac,Ezel!  Hey Gunther! You’re an ezel!,Ross,anger,negative,52,10,8,7,"00:10:55,613","00:10:59,324"
test,dia52_utt11,data/audio/test/dia52_utt11.flac,Damnit!,Ross,anger,negative,52,11,8,7,"00:11:02,578","00:11:04,425"
test,dia53_utt0,data/audio/test/dia53_utt0.flac,Look what I got! Look what I got! Look what I got!  Can you believe they make these for little people?,Monica,surprise,positive,53,0,4,22,"00:05:59,984","00:06:10,160"
test,dia53_utt1,data/audio/test/dia53_utt1.flac,Little village people.,Rachel,neutral,neutral,53,1,4,22,"00:06:10,328","00:06:12,371"
test,dia53_utt2,data/audio/test/dia53_utt2.flac,"Okay, look at this one. This is my favourite.",Monica,joy,positive,53,2,4,22,"00:06:13,790","00:06:19,461"
test,dia53_utt3,data/audio/test/dia53_utt3.flac,"Oh, that is so sweet!",Rachel,joy,positive,53,3,4,22,"00:06:19,754","00:06:21,963"
